title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Quatermass Xperiment",movie,"Horror, Sci-Fi",1955,tt0049646,6.6,7737,
"The Open Road",movie,"Comedy, Drama",2009,tt1007018,5.5,3827,
"India: Kingdom of the Tiger",movie,"Documentary, Short",2002,tt0325618,6.1,236,
Hud,movie,"Drama, Western",1963,tt0057163,7.8,24994,
"Scooby-Doo Meets the Boo Brothers",movie,"Adventure, Animation, Comedy",1987,tt0189070,6.9,5478,
Subspecies,movie,"Fantasy, Horror",1991,tt0103002,5.5,5074,
"Ajab Prem Ki Ghazab Kahani",movie,"Action, Comedy, Musical",2009,tt1252596,6.4,17850,
Piranha,movie,"Comedy, Horror, Sci-Fi",1978,tt0078087,5.9,26408,
"Love Hurts",movie,"Comedy, Romance",2009,tt1213825,5.5,1536,
"The Black Stallion Returns",movie,"Adventure, Family",1983,tt0085248,5.9,2492,
"Medicine for Melancholy",movie,"Drama, Romance",2008,tt1133989,6.6,2813,
"April Fool's Day",movie,"Horror, Mystery",1986,tt0090655,6.1,19407,
"City of the Living Dead",movie,Horror,1980,tt0081318,6.2,20229,
"Messiah of Evil",movie,Horror,1974,tt0071396,6.3,6848,
"Night of the Demons",movie,"Comedy, Fantasy, Horror",1988,tt0093624,6.1,20527,
"Paper Soldiers",movie,"Action, Comedy, Crime",2002,tt0309986,5.4,1524,
"Nick Swardson: Seriously, Who Farted?",movie,Comedy,2009,tt1562392,7,1018,
"Gates of Heaven",movie,Documentary,1978,tt0077598,7.3,6487,
"State Property",movie,"Action, Crime, Drama",2002,tt0301893,4.3,2323,
"Still Walking",movie,Drama,2008,tt1087578,7.9,19790,
"Air Doll",movie,"Drama, Fantasy, Romance",2009,tt1371630,6.9,8723,
"Tales from the Hood",movie,"Crime, Drama, Horror",1995,tt0114609,6.5,10265,
"Wuthering Heights",movie,"Drama, History, Romance",1992,tt0104181,6.6,14811,
Naadodigal,movie,"Action, Drama",2009,tt1997455,7.7,1504,
"Love & Sex",movie,"Comedy, Drama, Romance",2000,tt0234137,6.1,5888,
"My Boy Jack",movie,"Biography, Drama, History",2007,tt0851430,7.1,5756,
Original,movie,"Comedy, Drama",2009,tt1261052,5.4,285,
"Drowning Mona",movie,"Comedy, Crime, Mystery",2000,tt0186045,5.7,16021,
"Love Finds a Home",movie,"Drama, Family, Western",2009,tt1307064,6.8,1239,
"Paper Heart",movie,"Comedy, Drama, Romance",2009,tt1331064,6,8693,
"The Janky Promoters",movie,"Comedy, Crime, Music",2009,tt1210071,5.1,1886,
"The Last Picture Show",movie,"Drama, Romance",1971,tt0067328,8,54956,
"Crazy Heart",movie,"Drama, Music, Romance",2009,tt1263670,7.2,96794,
"Article 99",movie,"Comedy, Drama",1992,tt0101371,6.1,3705,
"The Masque of the Red Death",movie,"Drama, Horror",1964,tt0058333,6.9,17272,
"Jack the Giant Killer",movie,"Adventure, Family, Fantasy",1962,tt0056112,6.3,3259,
"The Secret in Their Eyes",movie,"Drama, Mystery, Romance",2009,tt1305806,8.2,232433,
"Soccer Mom",movie,"Comedy, Family, Sport",2008,tt1059980,5,1291,
"My Dinner with Andre",movie,"Comedy, Drama",1981,tt0082783,7.7,28196,
Scum,movie,"Crime, Drama",1979,tt0079871,7.5,13808,
"Cat People",movie,"Fantasy, Horror, Thriller",1942,tt0034587,7.2,27392,
"London Dreams",movie,"Crime, Drama, Music",2009,tt0486615,5.4,5084,
"The House of Mirth",movie,"Drama, Romance",2000,tt0200720,7,8301,
"Hansel and Gretel",movie,"Drama, Fantasy, Horror",2007,tt1002567,6.7,5082,
House,movie,"Comedy, Horror",1977,tt0076162,7.2,36706,
"Let Sleeping Corpses Lie",movie,"Drama, Horror",1974,tt0071431,6.7,9776,
"Jesus' Son",movie,Drama,1999,tt0186253,6.9,7638,
"A Place in the Sun",movie,"Drama, Romance",1951,tt0043924,7.7,25856,
"He Ran All the Way",movie,"Crime, Drama, Film-Noir",1951,tt0043625,7,3205,
"The Flight Before Christmas",movie,"Adventure, Animation, Family",2008,tt0885415,6.1,4082,
"Carved: The Slit-Mouthed Woman",movie,"Drama, Horror, Thriller",2007,tt0891520,5.4,3324,
"Children of the Corn II: The Final Sacrifice",movie,"Horror, Thriller",1992,tt0106557,4.4,10069,
"Children of the Corn III: Urban Harvest",movie,"Horror, Thriller",1995,tt0109415,4.3,8850,
"Christmas Is Here Again",movie,"Adventure, Animation, Comedy",2007,tt0762148,5,400,
"The Grass Is Greener",movie,"Comedy, Drama, Romance",1960,tt0053877,6.4,6083,
Carriers,movie,"Adventure, Drama, Horror",2009,tt0806203,5.9,51749,
"Legend of the Lost",movie,"Adventure, Drama",1957,tt0050629,6.1,4106,
"Nothing Like the Holidays",movie,"Comedy, Drama, Romance",2008,tt1151915,6.1,4891,
"Drunken Angel",movie,"Crime, Drama, Romance",1948,tt0040979,7.6,14035,
"De Dana Dan",movie,"Comedy, Crime",2009,tt1255951,5.9,11498,
Aladin,movie,"Action, Adventure, Fantasy",2009,tt1227762,4.7,3569,
Salaam-E-Ishq,movie,"Comedy, Drama, Musical",2007,tt0485272,5.2,5951,
"March of the Wooden Soldiers",movie,"Comedy, Family, Fantasy",1934,tt0024852,7.1,7909,
"To Sir, with Love",movie,Drama,1967,tt0062376,7.6,21295,
"The Reckoning",movie,"Crime, Drama, Mystery",2003,tt0258816,6.4,6558,
"The House of the Devil",movie,"Horror, Mystery",2009,tt1172994,6.3,53840,
"Bob le Flambeur",movie,"Crime, Drama, Thriller",1956,tt0047892,7.6,13866,
Face,movie,"Crime, Drama, Thriller",1997,tt0119092,6.6,4966,
"Straight from the Heart",movie,"Drama, Romance",2003,tt0340380,6.8,1860,
"FC Venus",movie,"Comedy, Romance, Sport",2005,tt0453365,5.5,2375,
"Everybody's Fine",movie,"Adventure, Drama",2009,tt0780511,7.1,65049,
Razorback,movie,"Horror, Thriller",1984,tt0087981,6,8372,
"Unstable Fables: The Goldilocks and the 3 Bears Show",movie,"Animation, Comedy, Family",2008,tt1086780,4.7,285,
"A Good Man Is Hard to Find",movie,"Drama, Romance",2008,tt0880567,4.5,215,
Hijack,movie,"Action, Thriller",2008,tt1132589,3.8,387,
"Park Row",movie,"Drama, Thriller",1952,tt0045009,7.2,2090,
Twilight,movie,"Crime, Drama, Mystery",1998,tt0119594,6.2,14807,
"Me Without You",movie,Drama,2001,tt0263725,6.7,4934,
Clambake,movie,"Comedy, Musical",1967,tt0061489,5.6,3414,
"The Color of Pomegranates",movie,"Biography, Drama, History",1969,tt0063555,7.6,15154,
"Man with a Movie Camera",movie,Documentary,1929,tt0019760,8.3,29188,
"A Low Down Dirty Shame",movie,"Action, Comedy, Crime",1994,tt0110399,5.9,8090,
"Depeche Mode: 101",movie,"Documentary, Music",1989,tt0094590,8,2183,
"I Can Do Bad All by Myself",movie,"Comedy, Drama",2009,tt1385912,4.8,11006,
Maurice,movie,"Drama, Romance",1987,tt0093512,7.6,25441,
Shame,movie,Drama,1968,tt0063611,8,15680,
Buried,movie,"Drama, Mystery, Thriller",2010,tt1462758,7,172919,
"Brooklyn's Finest",movie,"Crime, Drama, Thriller",2009,tt1210042,6.7,67617,
"Deliver Us from Eva",movie,"Comedy, Drama, Romance",2003,tt0301181,6,7930,
Triangle,movie,"Fantasy, Mystery, Sci-Fi",2009,tt1187064,6.9,139817,
"The Climb",movie,"Action, Adventure, Drama",2002,tt0283999,5.7,833,
"Beach Blanket Bingo",movie,"Comedy, Fantasy, Musical",1965,tt0058953,5.6,3274,
"Beach Party",movie,"Comedy, Musical, Romance",1963,tt0056860,5.7,2454,
"The Black Cat",movie,Horror,1981,tt0080440,5.8,4512,
"Black Belly of the Tarantula",movie,"Horror, Mystery, Thriller",1971,tt0069343,6.3,3832,
"Combat Shock",movie,"Drama, Thriller, War",1984,tt0090866,6.2,3537,
"Dr. Goldfoot and the Bikini Machine",movie,"Comedy, Sci-Fi",1965,tt0059124,5.1,2709,
"Dr. Who and the Daleks",movie,"Adventure, Drama, Sci-Fi",1965,tt0059126,5.6,5569,
"The Outing",movie,Horror,1987,tt0091707,5.1,2473,
Spookies,movie,"Comedy, Horror",1986,tt0090057,4.9,4720,
"Sorority Row",movie,"Horror, Mystery",2009,tt1232783,5.2,33247,
"My Baby's Daddy",movie,Comedy,2004,tt0332712,4.5,3968,
Nomads,movie,"Drama, Horror, Mystery",1986,tt0091647,5.2,5747,
"Brother's Keeper",movie,"Crime, Documentary, Mystery",1992,tt0103888,7.5,4348,
"Man with the Gun",movie,Western,1955,tt0048339,6.7,2439,
"The Blood on Satan's Claw",movie,Horror,1971,tt0066849,6.4,8295,
"The Halliday Brand",movie,"Drama, Western",1957,tt0050481,6.3,554,
"The Return of the Native",movie,Drama,1994,tt0110977,6,824,
"Dr. Terror's House of Horrors",movie,Horror,1965,tt0059125,6.6,8092,
"My One and Only",movie,"Adventure, Biography, Comedy",2009,tt1185431,6.5,9687,
"Wrong Side Up",movie,"Comedy, Drama",2005,tt0408120,7.2,1779,
"The Brother from Another Planet",movie,"Comedy, Sci-Fi",1984,tt0087004,6.7,6837,
"Anbe Sivam",movie,"Adventure, Comedy, Drama",2003,tt0367495,8.6,26818,
"A Christmas Visitor",movie,Drama,2002,tt0343531,6.9,1346,
"Boiling Point",movie,"Action, Comedy, Crime",1990,tt0098967,6.8,7854,
"Puppet Master",movie,"Fantasy, Horror",1989,tt0098143,5.5,13852,
"The Secret of Kells",movie,"Adventure, Animation, Family",2009,tt0485601,7.5,39597,
"Hannibal Brooks",movie,"Action, Adventure, Comedy",1969,tt0064403,6.6,1873,
"Odds Against Tomorrow",movie,"Crime, Drama, Thriller",1959,tt0053133,7.4,5870,
"Babes in Toyland",movie,"Adventure, Family, Fantasy",1986,tt0090683,5.2,4254,
"The 12 Dogs of Christmas",movie,"Drama, Family",2004,tt0405615,5.4,1083,
"The Perfect Holiday",movie,"Comedy, Family, Fantasy",2007,tt0841032,4.8,3471,
"Celine and Julie Go Boating",movie,"Comedy, Drama, Fantasy",1974,tt0071381,7.2,6731,
"Full Moon in Paris",movie,"Comedy, Drama, Romance",1984,tt0087821,7.3,5668,
"The Trench",movie,"Drama, History, War",1999,tt0161010,5.9,4493,
"I Walked with a Zombie",movie,"Drama, Fantasy, Horror",1943,tt0036027,7,14671,
"The Aviator's Wife",movie,"Comedy, Romance",1981,tt0080728,7.5,5464,
"Kaya Yanar: Made in Germany",movie,Comedy,2008,tt1256629,7.5,82,
"It! The Terror from Beyond Space",movie,"Horror, Sci-Fi, Thriller",1958,tt0051786,6,6545,
"The Greatest Show on Earth",movie,"Drama, Family, Romance",1952,tt0044672,6.5,16724,
"A Bullet for Joey",movie,"Adventure, Crime, Drama",1955,tt0047904,6,1365,
"Where the Green Ants Dream",movie,Drama,1984,tt0088412,6.9,2776,
Frankenhooker,movie,"Comedy, Horror, Sci-Fi",1990,tt0099611,6.2,15197,
"The War Wagon",movie,"Drama, Western",1967,tt0062472,6.8,11478,
"Vice Raid",movie,"Crime, Drama",1959,tt0053418,5.6,495,
"The Gingerdead Man",movie,"Comedy, Fantasy, Horror",2005,tt0364376,3.4,5048,
Partner,movie,"Comedy, Drama, Romance",2007,tt0807758,5.8,14313,
"The Great Northfield Minnesota Raid",movie,"Drama, Western",1972,tt0068661,6.1,2513,
"Drowning by Numbers",movie,"Comedy, Drama",1988,tt0092929,7.1,11408,
"Lake Mungo",movie,"Drama, Horror, Mystery",2008,tt0816556,6.2,33532,
"Muscle Beach Party",movie,"Comedy, Musical",1964,tt0058384,5.2,1846,
"Heart of Glass",movie,Drama,1976,tt0074626,6.8,6901,
"Blue Eyes of the Broken Doll",movie,"Crime, Horror, Mystery",1974,tt0069041,6,1286,
"Graduation Day",movie,"Horror, Mystery, Thriller",1981,tt0082467,4.8,5571,
"The Fifth Patient",movie,"Drama, Thriller, War",2007,tt0481519,5,394,
"The Fearmakers",movie,"Crime, Drama, Film-Noir",1958,tt0051605,6.2,935,
"Once Upon a Crime...",movie,"Comedy, Crime, Mystery",1992,tt0101625,5.8,5738,
"The Slumber Party Massacre",movie,Horror,1982,tt0084695,5.6,19732,
"Flight of the Aquanaut",movie,Documentary,1993,tt0106928,6,24,
"The Crossing Guard",movie,"Drama, Thriller",1995,tt0112744,6.3,14960,
"Panic in Year Zero!",movie,"Action, Sci-Fi, Thriller",1962,tt0056331,6.6,5108,
Salt,movie,"Action, Thriller",2010,tt0944835,6.5,337191,
"The Expendables",movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,372754,
"The Mechanic",movie,"Action, Crime, Thriller",2011,tt0472399,6.5,178396,
"High School",movie,Comedy,2010,tt1247667,5.7,8024,
"Rabbit Hole",movie,Drama,2010,tt0935075,6.9,52143,
"Citizen Toxie: The Toxic Avenger IV",movie,"Action, Comedy, Fantasy",2000,tt0212879,5.9,6491,
"Black Sunday",movie,Horror,1960,tt0054067,7.1,18944,
"Uninvited Guest",movie,"Drama, Thriller",1999,tt0188694,5.1,752,
"Nothing Left to Do but Cry",movie,"Comedy, Fantasy",1984,tt0087814,7.6,7546,
"The Psychic",movie,"Drama, Horror, Mystery",1977,tt0075614,6.8,7109,
"The Satan Bug",movie,"Crime, Mystery, Sci-Fi",1965,tt0059678,6.1,3279,
"Q: The Winged Serpent",movie,"Crime, Fantasy, Mystery",1982,tt0084556,6,10213,
"Slumber Party Massacre II",movie,"Comedy, Horror, Musical",1987,tt0093996,4.7,8114,
"Where God Left His Shoes",movie,Drama,2007,tt0756725,7.1,1246,
"Sometimes They Come Back",movie,"Drama, Horror, Thriller",1991,tt0102960,5.7,12808,
"Steel Dawn",movie,"Action, Adventure, Sci-Fi",1987,tt0094033,5.1,5764,
"Basket Case",movie,"Comedy, Horror",1982,tt0083624,6.2,23073,
CQ,movie,"Comedy, Drama, Sci-Fi",2001,tt0254199,6.2,5163,
"Kevin Hart: I'm a Grown Little Man",movie,"Comedy, Documentary",2009,tt1420554,7.5,4939,
Lovewrecked,movie,"Adventure, Comedy, Romance",2005,tt0409011,4.8,15893,
"The Killer Is Loose",movie,"Crime, Drama, Film-Noir",1956,tt0049405,6.6,2630,
"Madea's Class Reunion",movie,Comedy,2003,tt0427481,4.3,1348,
"Madea's Family Reunion",movie,"Comedy, Drama, Music",2002,tt0359639,4.5,1623,
Malone,movie,"Action, Adventure, Crime",2009,tt1258137,5.8,6744,
"The Evil Eye",movie,"Horror, Mystery, Romance",1963,tt0057443,6.9,5953,
"Black Sabbath",movie,Horror,1963,tt0057603,7,14868,
"Kill, Baby... Kill!",movie,"Drama, Horror, Mystery",1966,tt0060794,6.9,8145,
"Blood and Black Lace",movie,"Crime, Drama, Horror",1964,tt0058567,7.1,14197,
"A Charlie Brown Valentine",movie,"Animation, Comedy, Family",2002,tt0283987,7,1318,
"The Crimson Cult",movie,Horror,1968,tt0062833,5.5,3270,
"A Thin Line Between Love and Hate",movie,"Comedy, Crime, Drama",1996,tt0117891,5.6,5692,
"Hard Rock Zombies",movie,"Comedy, Horror, Music",1984,tt0089254,4.5,1888,
"The Baby",movie,"Drama, Horror, Thriller",1973,tt0069754,6.1,4811,
"The Toxic Avenger Part II",movie,"Action, Comedy, Horror",1989,tt0098503,5,7821,
"The Toxic Avenger Part III: The Last Temptation of Toxie",movie,"Action, Comedy, Fantasy",1989,tt0098502,4.4,5562,
"Tucker: The Man and His Dream",movie,"Biography, Comedy, Drama",1988,tt0096316,6.9,23025,
"Vampire in Venice",movie,Horror,1988,tt0091651,5.1,1878,
"A Tale of Springtime",movie,"Comedy, Drama, Romance",1990,tt0097106,7.1,6243,
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",movie,"Biography, Documentary",1999,tt0192335,7.5,5886,
"Deathstalker II: Duel of the Titans",movie,"Action, Adventure, Comedy",1987,tt0092860,5.1,4038,
"Carlos Mencia: Performance Enhanced",movie,"Comedy, Documentary",2008,tt1258128,6,132,
"Equinox Flower",movie,"Comedy, Drama",1958,tt0051720,7.8,5142,
"Good Morning",movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11733,
"How to Be a Player",movie,Comedy,1997,tt0119326,5.3,9423,
"Case 39",movie,"Horror, Mystery, Thriller",2009,tt0795351,6.2,95715,
"Hell Night",movie,"Horror, Thriller",1981,tt0082511,5.6,9361,
"The Day the Earth Caught Fire",movie,"Drama, Romance, Sci-Fi",1961,tt0054790,7.2,6584,
"The Black Sleep",movie,"Horror, Sci-Fi",1956,tt0049013,6,2164,
"Knife of Ice",movie,"Horror, Mystery, Thriller",1972,tt0068394,6,1517,
"The Pit and the Pendulum",movie,"Drama, Horror, Mystery",1961,tt0055304,7,17473,
"The Winslow Boy",movie,"Drama, Romance",1999,tt0155388,7.3,9612,
"It's the Easter Beagle, Charlie Brown!",movie,"Animation, Comedy, Family",1974,tt0071679,7.5,3421,
"I Want to Live!",movie,"Biography, Crime, Drama",1958,tt0051758,7.5,7780,
"Rasputin: The Mad Monk",movie,"Biography, Drama, Horror",1966,tt0059635,6.2,3625,
Habit,movie,"Drama, Horror, Romance",1995,tt0113241,6.4,2251,
"Close to Home",movie,Drama,2005,tt0478999,6.8,965,
Madhouse,movie,"Crime, Horror, Mystery",1974,tt0071790,6.2,4715,
"Fall Time",movie,"Crime, Drama",1995,tt0113014,5.4,2135,
"Cabin Fever 2: Spring Fever",movie,Horror,2009,tt0961722,4.3,15732,
"The Neanderthal Man",movie,"Horror, Sci-Fi",1953,tt0046121,4.4,794,
"The House by the Cemetery",movie,Horror,1981,tt0082966,6.1,17068,
"Black Mama White Mama",movie,"Crime, Drama, Thriller",1973,tt0068282,5.6,3965,
Demonia,movie,"Horror, Mystery",1990,tt0094997,4.6,2214,
"Galaxy of Terror",movie,"Action, Adventure, Horror",1981,tt0082431,5,9828,
"In Dreams",movie,"Drama, Fantasy, Horror",1999,tt0120710,5.5,13977,
"Chopping Mall",movie,"Horror, Sci-Fi",1986,tt0090837,5.6,18652,
Wings,movie,"Action, Drama, Romance",1927,tt0018578,7.5,15405,
"Poison for the Fairies",movie,"Fantasy, Horror",1986,tt0135033,7.2,2973,
Limelight,movie,"Drama, Music, Romance",1952,tt0044837,8,23122,
"A King in New York",movie,"Comedy, Drama",1957,tt0050598,7,9347,
"A Woman of Paris: A Drama of Fate",movie,"Drama, Romance",1923,tt0014624,6.9,6542,
"The Circus",movie,"Comedy, Family, Romance",1928,tt0018773,8.1,37353,
"Wild Chicks in Love",movie,"Comedy, Family, Romance",2006,tt0844463,5.8,785,
"The Tomb of Ligeia",movie,"Drama, Horror, Thriller",1964,tt0059821,6.4,7189,
"The Secret Invasion",movie,"Action, Drama, History",1964,tt0058561,5.8,1402,
"The Raven",movie,"Comedy, Drama, Fantasy",1963,tt0057449,6.5,14397,
"The Beast with a Million Eyes",movie,"Horror, Sci-Fi",1955,tt0048991,3.7,1862,
"The Omega Code",movie,"Action, Adventure, Fantasy",1999,tt0203408,3.5,5612,
"Die, Monster, Die!",movie,"Horror, Mystery, Sci-Fi",1965,tt0059465,5.6,3885,
"The Velvet Vampire",movie,Horror,1971,tt0067929,5.3,1949,
"Blood Bath",movie,Horror,1966,tt0060174,5.1,1196,
"Le Corbeau",movie,"Crime, Drama, Horror",1943,tt0035753,7.8,11478,
"Requiem for a Vampire",movie,Horror,1972,tt0067950,5.3,2342,
"The Shiver of the Vampires",movie,"Horror, Mystery",1971,tt0065744,5.6,2448,
"No Such Thing",movie,"Comedy, Drama, Fantasy",2001,tt0248190,6,4600,
"John Oliver: Terrifying Times",movie,"Comedy, Documentary",2008,tt1218030,7.2,706,
Phenomena,movie,"Crime, Horror, Mystery",1985,tt0087909,6.7,31659,
"The Lone Runner",movie,"Action, Adventure, Drama",1986,tt0091425,3.5,219,
"The Missing Lynx",movie,"Action, Adventure, Animation",2008,tt0951333,5.2,1305,
"The Premature Burial",movie,"Drama, Horror, Mystery",1962,tt0056368,6.5,5139,
"The Hole",movie,"Crime, Drama, Thriller",1960,tt0054407,8.5,21875,
"No One Heard the Scream",movie,"Horror, Thriller",1973,tt0070432,6.2,504,
"Humanoids from the Deep",movie,"Horror, Sci-Fi",1980,tt0080904,5.7,11547,
"Made in U.S.A",movie,"Comedy, Crime, Mystery",1966,tt0060647,6.2,4774,
"The Crazies",movie,"Action, Horror, Sci-Fi",1973,tt0069895,6.1,15532,
"The Crazies",movie,Horror,2010,tt0455407,6.5,133432,
Rabid,movie,"Horror, Sci-Fi",1977,tt0076590,6.3,22592,
"The Magician",movie,"Comedy, Drama",1958,tt0051365,7.5,11444,
"Face to Face",movie,"Drama, Fantasy",1976,tt0074147,7.5,6411,
"Winter Light",movie,Drama,1963,tt0057358,8,28239,
"The Juniper Tree",movie,"Drama, Fantasy",1990,tt0138545,6.8,2800,
"The Comedy of Terrors",movie,"Comedy, Horror",1963,tt0056943,6.5,7428,
"Two Evil Eyes",movie,Horror,1990,tt0100827,6.1,8658,
Fascination,movie,Horror,1979,tt0079135,6,3800,
"Journey to the Seventh Planet",movie,"Action, Adventure, Fantasy",1962,tt0056127,4.7,1987,
"The Man Who Cried",movie,"Drama, Music, Romance",2000,tt0206917,6.1,16836,
"Sole Survivor",movie,"Horror, Thriller",1984,tt0181012,6,2815,
Tenebrae,movie,"Horror, Mystery, Thriller",1982,tt0084777,7,29378,
"Of Time and the City",movie,"Biography, Documentary",2008,tt1232790,7.2,2330,
Thalapathi,movie,"Action, Crime, Drama",1991,tt0101649,8.5,14302,
Exam,movie,"Crime, Mystery, Thriller",2009,tt1258197,6.7,130704,
Kanal,movie,"Drama, War",1957,tt0050585,7.9,8414,
"Bright Star",movie,"Biography, Drama, Romance",2009,tt0810784,6.9,29233,
"Samson and Delilah",movie,"Drama, Family, History",1949,tt0041838,6.8,9434,
"Solomon and Sheba",movie,"Drama, History, Romance",1959,tt0053290,6.1,4041,
"House by the River",movie,"Crime, Drama, Film-Noir",1950,tt0042579,7,4550,
"Shield for Murder",movie,"Crime, Drama, Film-Noir",1954,tt0047479,6.8,1839,
"Eaten Alive",movie,"Horror, Thriller",1976,tt0074455,5.5,9304,
"Scooby-Doo and the Legend of the Vampire",movie,"Adventure, Animation, Comedy",2003,tt0357139,6.4,6455,
Sankarabharanam,movie,"Drama, Music, Romance",1980,tt0079889,8.8,2644,
"The Haunted Palace",movie,Horror,1963,tt0057128,6.7,9071,
"Vernon, Florida",movie,Documentary,1981,tt0083281,7,3756,
"Sagara Sangamam",movie,"Drama, Music, Musical",1983,tt0086231,8.8,3728,
"The Fugitives",movie,"Comedy, Crime, Drama",1986,tt0091093,7,8384,
"The Producers",movie,"Comedy, Music",1967,tt0063462,7.5,62710,
Vincere,movie,"Biography, Drama, Romance",2009,tt1156173,6.8,6028,
"Civil Brand",movie,"Crime, Drama, Thriller",2002,tt0326806,5.1,844,
"The Secret of Santa Vittoria",movie,"Comedy, Drama, War",1969,tt0064952,7.2,4389,
Villain,movie,"Crime, Drama, Thriller",1971,tt0067952,6.5,2203,
"Swathi Muthyam",movie,"Drama, Family, Romance",1986,tt0090109,8.5,1038,
"The Body Snatcher",movie,"Horror, Thriller",1945,tt0037549,7.3,10804,
"The State of Things",movie,Drama,1982,tt0084725,6.9,3827,
"Stray Dog",movie,"Crime, Drama, Mystery",1949,tt0041699,7.8,19862,
"Megiddo: The Omega Code 2",movie,"Action, Adventure, Fantasy",2001,tt0263728,3.9,3037,
"Big Top Pee-wee",movie,"Adventure, Comedy, Romance",1988,tt0094744,5.1,10424,
"...Aur Pyaar Ho Gaya",movie,"Comedy, Drama, Musical",1997,tt0118525,4.6,1024,
"Public Sex",movie,"Comedy, Drama",2009,tt0924468,4.3,642,
Blacula,movie,"Fantasy, Horror, Romance",1972,tt0068284,5.7,8305,
"Monsieur Verdoux",movie,"Comedy, Crime, Drama",1947,tt0039631,7.8,19883,
"Hero No. 1",movie,"Comedy, Drama, Musical",1997,tt0119285,6.3,3603,
"Alias John Preston",movie,"Horror, Mystery, Romance",1955,tt0048938,5.6,302,
